rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
164,"spotify:track:1rLahQ58edFplZKDcjJ7cH","Veigh, Luchinha Jr, Supernova Ent, Baby","Mandraka","Supernova Entertainment",91,164,39,"1139643"
165,"spotify:track:7sopDXkuzXtHt8AQpdBxmT","Ana Castela","DONA DE MIM","AgroPlay",13,149,45,"1139192"
166,"spotify:track:0EMf4CzvPd1z50iqRbmLfl","Maria Marçal","Deixa","MK Music",136,136,8,"1130400"
167,"spotify:track:6GXgd1BPD9bUpqw5AntGV5","Taylor Swift","All You Had To Do Was Stay (Taylor's Version)","Taylor Swift",167,-1,1,"1129823"
168,"spotify:track:2c80HnIOPMmQQVQllQEWb5","Matuê","É Sal","Sony Music Entertainment",10,120,43,"1122545"
169,"spotify:track:1UVquahdeg6mRYDTHFKRx0","Delacruz","Sunshine","Delacruz Music",145,145,5,"1117947"
170,"spotify:track:4qx6N7gtoRnqFHQKOS5AKH","Henrique & Juliano","Rancorosa (Ao Vivo Em Brasília)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",17,150,32,"1115971"
171,"spotify:track:4VvsTSxSSAu8IRBpt3iDMR","Isaias Saad","Bondade de Deus","Onimusic",152,163,27,"1107999"
172,"spotify:track:0yZRkiCSy4ra9EykuYyGo0","Vulgo FK, Kyan, Bvga Beatz, Toledo","Mandona (Se eu te dissesse)","GR6 Music",47,153,26,"1103892"
173,"spotify:track:3O2wrDL7nnSDZOrdZqxyoY","Mc IG, MC Pipokinha, DJ Glenner","Noite Fria","GR6 Music",20,166,35,"1093500"
174,"spotify:track:0oB3IBEhbmgTrL7mV0VnFq","Kadu Martins","Novinha do Onlyfans - Tchan Ran Tchan Tchan","Kadu Martins",10,157,53,"1093497"
175,"spotify:track:5g7sDjBhZ4I3gcFIpkrLuI","Bruno Mars","Locked out of Heaven","Atlantic Records",67,159,9,"1087802"
176,"spotify:track:5wwbnoRORYlLYf9QZAzrm7","Kako","Ísis","Sonar Music",176,-1,1,"1079272"
177,"spotify:track:64FzgoLZ3oXu2SriZblHic","Taylor Swift","Bad Blood (Taylor's Version)","Taylor Swift",177,-1,1,"1076399"
178,"spotify:track:5ME83xsz5O9u3A0qhMtKyj","Mc IG, Murillo e LT no Beat","Jogo do Corinthians","WM Brazil",166,182,8,"1073185"
179,"spotify:track:2tFmuYL5D8zqBHvs0nG5Tn","KayBlack, Marquinho no Beat","Bonjour","GR6 Music",32,178,37,"1068562"
180,"spotify:track:4sfY9Q4rQKVwxQVKo6v04i","Vulgo FK, MC Ryan SP, Tkd, Bvga Beatz, MATHINVOKER","2023","Som Livre",77,155,16,"1066431"
181,"spotify:track:0dcHD9QhnWRA41zoLnC83X","MC Cabelinho, Dallass","X1","MC Cabelinho",30,158,78,"1062660"
182,"spotify:track:5DcysyjaPrLzXgDauvzvn6","George Henrique & Rodrigo, Guilherme & Benuto","Beijo Equivocado","Worldshow Promoções e Eventos",95,130,6,"1061199"
183,"spotify:track:77VEEXFqs8GlKhT1lWHcsE","Mc Poze do Rodo, MC Cabelinho, MC Ryan SP, Bielzin, Oruam, Portugal No Beat","A Cara do Crime 4 (Acendo a Flor)","Mainstreet Records",104,181,12,"1058081"
184,"spotify:track:7AwVSKaQxpidrtYBerkHKk","Ana Castela, Melody, Dj Chris No Beat","Pipoco","Ana Castela",1,177,75,"1055948"
185,"spotify:track:2orGm2E68ODFYOURjaES62","WIU, MC Ryan SP","Felina","Sony Music Entertainment",5,171,58,"1050230"
186,"spotify:track:56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",77,161,9,"1049556"
187,"spotify:track:6T0sEnqjmHISIKwFETeeiP","Taylor Swift","Suburban Legends (Taylor's Version) (From The Vault)","Taylor Swift",187,-1,1,"1047205"
188,"spotify:track:6a382HNK01vxXOucIrXMZ3","Mariana Fagundes, Kevi Jonny","Me Usa - Ao Vivo","Mariana Fagundes",114,188,9,"1046084"
189,"spotify:track:745VUhm32odbxJI2q1rUMv","MC Guh SR, MC Pê Original, Dj Pikeno Mpc, Markim WF","Ela Voltou de Perna Bamba","Mandelão Records",21,152,26,"1045645"
190,"spotify:track:4qDT0BeJ7BjatrN9k8AvB4","Teto, WIU, Matuê","Flow Espacial","Sony Music Entertainment",6,170,40,"1045590"
191,"spotify:track:01qFKNWq73UfEslI0GvumE","Jung Kook, Jack Harlow","3D (feat. Jack Harlow)","BIGHIT MUSIC",58,134,5,"1036266"
192,"spotify:track:2PsrJc45N7xbFo2ZrL4bHD","Veigh, Supernova Ent, Honaiser, Toledo, Nagalli, Bvga Beatz","Invisível pt.2","Supernova Entertainment Under Exclusive License to UnitedMasters",173,173,3,"1029562"
193,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",121,186,59,"1028095"
194,"spotify:track:1L7hWEc3tVjvmbw48ShktM","Gusttavo Lima","Desejo Imortal (It Must Have Been Love) - Ao Vivo","Sony Music Entertainment",26,179,29,"1028010"
195,"spotify:track:0yHyFqe0f1MZXpAisMdSVb","Mc Morena, DJ DUCK","Automotivo Solitude","West Homi Recordz Brasil",170,175,3,"1024528"
196,"spotify:track:1BCn0dTxjdd4IWDLBFIX6V","Avine Vinny, João Gomes","Cafézin de Vó - Ao Vivo","Sony Music Entertainment",196,-1,1,"1019106"
197,"spotify:track:06WkQibI8OhOLjDxIRKu5B","Sorriso Maroto, LUDMILLA, Belo","Ainda Gosto de Você / Já Era - Ao Vivo","Sony Music Entertainment",197,-1,1,"1018082"
198,"spotify:track:2hkwwmmLC90T8BQ7t3xufq","Zé Felipe, Ana Castela, Luan Pereira","Roça Em Mim","Som Livre",5,187,50,"1014631"
199,"spotify:track:14uWxelOuAUajP8fDvc0Ct","Thiaguinho","Falta Você","Virgin Music Label And Artist Services (S&D)",87,-1,52,"1014475"
200,"spotify:track:1dv8qeBPtLAli7J3xNeTDR","Luísa Sonza, Baco Exu do Blues","Surreal","Sony Music Entertainment",31,160,10,"1013231"
