rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
174,spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,Shawn Mendes,If I Can't Have You,Island Records,48,169,13,529823,191466
175,spotify:track:6osaMSJh9NguagEDQcZaKx,"DJ Snake, J Balvin, Tyga",Loco Contigo (feat. J. Balvin & Tyga),DJ Snake Music Productions Limited,175,190,2,525148,185194
176,spotify:track:2vRBYKWOyHtFMtiK60qRz7,"ANAVITÓRIA, TIAGO IORC",Trevo (Tu),F/SIMAS,25,178,131,525110,205467
177,spotify:track:6HaTYIUKd8SzdvGOfutBRD,"Delacruz, Maria, Ducon, Luiz Lins, Diomedes Chinaski, BK, Kayuá, Pineapple StormTv",Poesia Acústica #2: Sobre Nós,Pineapple StormTV,91,176,80,524542,471767
178,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,"Maroon 5, Cardi B",Girls Like You (feat. Cardi B) - Cardi B Version,Interscope Records*,36,172,61,522931,235545
179,spotify:track:4u7EnebtmKWzUH433cf5Qv,Queen,Bohemian Rhapsody - Remastered 2011,EMI,48,175,39,522369,354320
180,spotify:track:1YUWhlQjFv7MQpcbb77zTL,"Pineapple StormTv, Choice, Lord ADL, Tiago Mac, Sant, Maria, Slim Beat, Salve Malak",Poesia Acústica #3: Capricorniana,Pineapple StormTV,77,177,89,522197,430296
181,spotify:track:7FXjPI4dE1Eian6Exy6VEa,"Agnes Nunes, Xamã",Cida,Universal Music Ltda.,122,183,7,521705,186000
182,spotify:track:2dmGj5Nf01FcR6N4HPzAbL,Yasmin Santos,Saudade Nível Hard,Sony Music Entertainment,7,168,51,506454,181846
183,spotify:track:78kar2tZk7655xZMibzXO3,Lagum,Oi,Sony Music Entertainment,183,-1,2,505315,175973
184,spotify:track:41GMwa6sCB3iA2aS5T30iE,Boyzinho o Rei da Bregadeira,Trip do Boyzinho,Boyzinho,184,-1,1,504591,169903
185,spotify:track:6nn9utEXmkfR5iBxerXtB5,Marília Mendonça,Amigo Emprestado - Ao Vivo,Som Livre,109,188,23,504381,159765
186,spotify:track:4HTrlT5mmxPaZZKs4JSPeI,Mc Don Juan,To Gostando Tanto de Você,GR6 Music,33,180,35,504311,158383
187,spotify:track:0e7ipj03S05BNilyu5bRzt,"Post Malone, 21 Savage",rockstar (feat. 21 Savage),Republic Records,14,182,98,503078,218146
188,spotify:track:709F4UQ2uKplKvcD88xffa,"Liu, Samantha Machado",Nave Espacial - Radio Edit,Chinatown Records,188,-1,1,501767,185341
189,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,"Ed Sheeran, Camila Cabello, Cardi B",South of the Border (feat. Camila Cabello & Cardi B),Atlantic Records UK,81,135,3,499561,204466
190,spotify:track:5p7ujcrUXASCNwRaWNHR1C,Halsey,Without Me,Capitol Records,93,185,43,499513,201660
191,spotify:track:0F7FA14euOIX8KcbEturGH,Lil Nas X,Old Town Road,Columbia,11,72,15,494891,113000
192,spotify:track:4nraNqonMyfc0U3o8VeXVu,"Alok, Zeeba, iRO",Ocean,Spinnin' Records,7,187,59,490323,174001
193,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,"Dynoro, Gigi D'Agostino",In My Mind,Columbia/B1 Recordings,36,170,52,488207,184560
194,spotify:track:0vT797IpZpF5o1XLCnWCUL,"Ferrugem, Bruno Cardoso",É natural (Participação especial de Bruno Cardoso) - Ao vivo,WM Brazil,36,-1,48,487175,207093
195,spotify:track:3Uq45ipGutypFPmETfaoaH,"MC Du Black, DJ 2F",Gaiola É o Troco,EP MIX Editora,195,-1,1,486409,187245
196,spotify:track:5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts,Nice Life/Atlantic,191,191,2,485565,173325
197,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",Republic Records,7,184,39,485417,207320
198,spotify:track:7JdZZfozlODQ08ATf8xIZ6,"Gustavo Mioto, Jorge & Mateus",Anti Amor - Ao Vivo,Universal Music Ltda.,7,193,79,484730,165360
199,spotify:track:1BeAxDuc9FbQNWvXWlO66W,"Emicida, Majur, Pabllo Vittar",AmarElo (Sample: Sujeito de Sorte - Belchior),Sony Music Entertainment,109,-1,4,484624,321493
200,spotify:track:4fMjqKYYsvtT6Fvca8lGFl,Turma do Pagode,Sua Mãe Vai Me Amar,Turma do Pagode Produções Artísticas ltda.,42,197,49,483047,183758
