rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
172,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,16,145,77,777116,202287
173,spotify:track:7eFezDGsbmX3bawb3rmtAr,"Xand Avião, Lauana Prado",Surra de Cama,Som Livre,173,198,2,767743,178216
174,spotify:track:017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,Break My Heart,Warner Records,15,161,39,766370,221820
175,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,65,153,68,763600,182160
176,spotify:track:4VfG3ntsNSyNr7lPZZyvTE,Gusttavo Lima,Tudo que Eu Queria - Ao Vivo,Sony Music Entertainment,34,174,9,761257,178688
177,spotify:track:5aayWOEE7u7bxZ3r7dwIrX,IZA,Meu talismã,WM Brazil,94,179,65,756960,165176
178,spotify:track:1dHfCJMj1eJMFcKF7VzqR5,Os Barões Da Pisadinha,Fala Comigo Bebê - Ao Vivo,Sony Music Entertainment,118,200,10,746237,150933
179,spotify:track:3Uo7WG0vmLQ07WB4BDwy7D,Taylor Swift,willow,Taylor Swift,64,64,2,744758,214706
180,spotify:track:6MKxhmCHZ9hungkk20LlDe,"Xamã, Bagua Records, Neo Beats, Marília Mendonça",Leão,Bagua Records,180,-1,1,744225,195692
181,spotify:track:1EQ8sBQ7Abv9DvNBzhXAcv,"Nando Reis, Ana Cañas",Pra Você Guardei O Amor,Universal Music Ltda.,121,185,114,742609,343813
182,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,13,175,127,738005,210889
183,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,189,105,737643,179164
184,spotify:track:1uBsUw1g6w3xjpO9HYfAqi,Luíza & Maurílio,Inamorável,Som Livre,153,180,7,736356,170314
185,spotify:track:72HFjOzjkXnOc37fAlmXNB,"João Gabriel, Lucas Lucco, Ícaro e Gilmar",Escolhe,João Gabriel,185,-1,1,734995,175946
186,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,6,190,55,730135,201856
187,spotify:track:2B7EEPMfJWOG7VWpCkBtZy,"Hungria, Mc Lipi, Dj GM",Um Brinde pra Nós,Best Produções / Love Funk,171,171,2,727733,177230
188,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,2,177,79,727400,190799
189,spotify:track:2PSfQTEMmWg1co7MoDMKNb,Yasmin Santos,Abstinência,Sony Music Entertainment,189,-1,1,725815,218471
190,spotify:track:1FM9CNCjobC3LSNEEKuPkd,"Raí Saia Rodada, Tony Guerra & Forró Sacode",Amor de Rapariga,Som Livre,184,-1,6,723560,168658
191,spotify:track:2W0VenqvlMW4c65YsxT5zu,"MC Paulin da Capital, Dj GM",Morena,LoveFunk,131,188,9,722181,197052
192,spotify:track:0q4LdI9HwkB6SvRhHJFw00,Grupo Menos É Mais,Fatalmente / Separação / Temporal - Ao Vivo,Som Livre,133,-1,23,721946,452096
193,spotify:track:5J1xChbEwiI3q371r7mDOg,"MC Paulin da Capital, MC Ryan SP",Os Mandrake Curte a Vida,GR6 Music,174,186,6,721568,256000
194,spotify:track:3CgZi8DMUftJHK6WL2gKc1,Hungria,Um Pedido,Hungria Hip Hop,25,178,65,720599,211985
195,spotify:track:4a5YIaK7qFu6T63GeYx1Ih,"BIN, Borges, L7NNON, Ajaxx",Quase uma Semana,Mainstreet Records,132,166,8,717566,259672
196,spotify:track:2PaOWQIEkSFkmONCv1Vgui,Melim,Eu Feat. Você,Universal Music Ltda.,97,182,25,717359,185124
197,spotify:track:6jBAJd0HuERzQ7ejam5I35,Tarcísio do Acordeon,Lembrei de Você,Sua Música,165,165,2,716880,177998
198,spotify:track:7CHi4DtfK4heMlQaudCuHK,"MEDUZA, Becky Hill, Goodboys",Lose Control,Intercord,63,184,54,715432,168387
199,spotify:track:7gFY0xf385HM4iF4t43tN3,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,7,-1,53,714582,181670
200,spotify:track:7MnT7msJZg3XBAS0OTfGrB,Legião Urbana,Tempo Perdido,EMI Brazil,165,193,31,714007,302200
