rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
163,spotify:track:69sdOLKjgnwdA2smmct2a9,Gabriel Guedes de Almeida,Santo Pra Sempre - Ao Vivo,Onimusic,113,127,6,1244609,312219
164,spotify:track:7izihBeq9rmGYnierSTjv8,Gamadinho,Instinto - Ao Vivo,Gamadinho,127,163,27,1242719,213559
165,spotify:track:6wLTQ0PQAsFaTf4SfBDyYc,"Matheus Fernandes, Matheus & Kauan",Triplex - Ao Vivo,Som Livre,4,168,57,1226533,178170
166,spotify:track:6Ap9SM1WkmI4b4Mo2Cpa6f,"NATTAN, Léo Foguete",Última Noite,Nattan,8,144,41,1225353,157557
167,spotify:track:5btDKzAsFh975NSWxwBHRc,Felipe Amorim,Coisas Que Eu Sei,One Play,44,-1,46,1223186,192240
168,spotify:track:0BUkQGUXgcvf3gdCWYbtnJ,"Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, Mc Rodrigo do CN, MC K9, mc pl alves",Oh Garota Eu Quero Você Só Pra Mim.,Mainstreet Records,1,150,32,1219423,166861
169,spotify:track:3zXIfbjxSzPMNP6JDZsQsi,"Orochi, Kizzy",Mitsubishi,Mainstreet Records,119,153,34,1216756,182181
170,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,36,175,101,1214624,221142
171,spotify:track:3zlU0V45H1FcjZeGEVt8ih,"Gustavo Mioto, Jorge & Mateus",Anti Amor - Ao Vivo,Universal Music Ltda.,7,185,87,1214603,165360
172,spotify:track:3XqhtjiycwDxCpGqUFTtlW,"Grupo Menos É Mais, Xand Avião",Matadinha De Saudade - Ao Vivo,Som Livre,92,199,25,1214470,176247
173,spotify:track:14KMQgJYGx0WMwmSLRnlHd,"Turma do Pagode, Ferrugem, Mumuzinho",Duvido - Ao Vivo,Sony Music Entertainment,80,155,23,1213387,163300
174,spotify:track:4eqOz5gdCYww9GB5q3q1pU,"DJ Douglinhas, DJ Miller Oficial, MC Torugo",Puta É Só um Detalhe,DJ DOUGLINHAS,13,166,31,1207156,158827
175,spotify:track:6gFQhcUOhNXaq965kYEdsH,"Delacruz, Maria, Ducon, Luiz Lins, Diomedes Chinaski, BK, Kayuá, Pineapple StormTv",Poesia Acústica #2: Sobre Nós,Pineapple StormTV,91,182,100,1206958,471767
176,spotify:track:096gZM7wp5GKHBwtWY3d0z,"Link do Zap, pluglip",a última dança,Link do Zap,29,152,23,1205459,126511
177,spotify:track:4ssHL7bSnOAE7HjiuLx6Co,Matuê,Crack com Mussilon,30PRAUM,1,172,47,1205022,154418
178,spotify:track:5qtdmOBvC7WUX6sJkivsVA,"Mc Fantaxma, Henrique no Beat, EO LP",Faz o M,Dj Ruan Oficial,178,-1,1,1192363,179234
179,spotify:track:3aDV90V6vHUSYKKYDLNdQ8,"Israel & Rodolffo, Jorge & Mateus",Marca Evidente - Ao Vivo,DAMASCENO MUSIC,58,158,31,1190115,190432
180,spotify:track:4gBLQeJrre7DklMZIaPXPd,"Bruno Rosa, Jorge & Mateus",A Grama do Vizinho - Ao Vivo,WM Brazil,180,191,3,1189110,180658
181,spotify:track:1pjpPXl66t4FeQaFscpG73,Henrique & Juliano,Cidade Vizinha (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,159,121,1187870,178903
182,spotify:track:1Y373MqadDRtclJNdnUXVc,Black Sabbath,Paranoid - 2009 Remaster,Sanctuary Records,182,-1,1,1186370,168405
183,spotify:track:6C5EczmaeIUmf1pTYux9f1,Jorge & Mateus,"Tem Amor, Tem Volta - Ao Vivo",Som Livre,98,154,20,1184465,142755
184,spotify:track:5oI9blwsXC8AkTWw6wASY8,Matuê,Máquina do Tempo,Sony Music Entertainment,2,177,97,1180649,230400
185,spotify:track:3hyjNCzsae6icKMmtY4g8G,"AG031, MC Nito, Dj Ph Da Vp",Vem No Galope,GUETTO RECORDS,142,142,4,1177969,90771
186,spotify:track:3g4j9Q0F4WX1Fdqo5nE2Tl,"Tasha & Tracie, retroboy",Amina,EHXIS,186,-1,1,1169530,185666
187,spotify:track:3eN9gbbEQCRiW3bT5zjeNX,"Alee, Neckklace, C4rlinhxs, Pluck D",BIG MONEY,Alee,187,-1,1,1168638,122818
188,spotify:track:2ThEetsRrVOEoCNpoFVDjM,Felipe e Rodrigo,Melhor Me Bloquear (Ao Vivo),MK Records,96,145,7,1167262,191623
189,spotify:track:2je7f5dovpUabOqTSfyD5V,Grupo Menos É Mais,Jejum de Amor / Caixa Postal / Vida Vazia - Ao Vivo,Som Livre,174,174,2,1162796,311077
190,spotify:track:1xOqGUkyxGQRdCvGpvWKmL,KATSEYE,Gabriela,HYBE/Geffen,100,173,6,1160674,197226
191,spotify:track:42JNab8NPeCADJ9D3Cl5wS,Zé Neto & Cristiano,Barulho Do Foguete - Ao Vivo,Som Livre,4,179,87,1158192,133546
192,spotify:track:7dKqPh21HpsysZvRWyNeM1,Isadora Pompeo,Bênçãos Que Não Têm Fim (Counting My Blessings),Sony Music Entertainment,10,-1,81,1156598,209520
193,spotify:track:74LohOvD6SpyKQHPt4WTGC,Ícaro e Gilmar,Voltável - Ao Vivo,MJ Records,102,181,18,1156566,167709
194,spotify:track:42UBPzRMh5yyz0EDPr6fr1,Sabrina Carpenter,Manchild,Island Records,52,161,8,1150806,213645
195,spotify:track:6v46jy0bNem1EIbjtfJyee,"Luan Santana, Léo Foguete",DONA - Ao Vivo,Sony Music Entertainment,5,132,14,1150567,222034
196,spotify:track:39O9PGzlZnVTOhAYQjyBRG,Natanzinho Lima,Uma e Quinze da Manhã,Sua Música Digital,2,197,33,1149451,164466
197,spotify:track:2Xcc5Rsawh7EkzUwdVFrnn,Henrique & Juliano,Mudando De Assunto (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",120,-1,15,1148540,195807
198,spotify:track:2Gs0iF27my40p0dANv2rAg,"MXZI, Dj Samir, DJ Javi26",MONTAGEM XONADA,Lunar Media,198,-1,1,1148416,75682
199,spotify:track:4nTrxp4aH0g2yLVPkFmljF,Racionais MC's,"Vida Loka, Pt. 2",Boogie Naipe,148,192,19,1147439,350560
200,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,78,-1,141,1143199,183956
