rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
178,"spotify:track:0AVDN1LiDn0abh39xqDRtQ","Mc Gw, MC Theuzyn, DJ Piu","Rave Jogando o L","GR6 Music",102,184,10,"493834"
179,"spotify:track:4UANYptjv2kpV6IY7IjXoJ","Marília Mendonça","Bem Pior Que Eu - Ao Vivo","Som Livre",27,154,73,"492172"
180,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",3,195,80,"488481"
181,"spotify:track:2kOmW169C7UV4SZDN9u0YO","Dj Guuga, Mc Livinho","Vidrado Em Você","GR6 Music",29,185,41,"486100"
182,"spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",131,-1,9,"485103"
183,"spotify:track:3HXLUh9lzSrSLvrvLk2LjC","Henrique & Juliano","Se Eu Fosse Você (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",92,169,11,"484290"
184,"spotify:track:1SzgRuTjQJVMGDmI4FjU7A","Hungria","Made In Favela","Hungria Hip Hop",184,-1,1,"484234"
185,"spotify:track:6iW38RGqdDGOofmz2HeXLW","MEDUZA, Alok, Goodboys","Piece Of Your Heart - Alok Remix","Intercord",108,188,43,"482893"
186,"spotify:track:0abrd2vT2W3JZBDNezUY7r","Thiaguinho","Deixa Tudo Como Tá - Ao Vivo","Som Livre",85,161,25,"482136"
187,"spotify:track:3zXIfbjxSzPMNP6JDZsQsi","Orochi, Kizzy","Mitsubishi","Mainstreet Records",159,190,8,"481173"
188,"spotify:track:2I1bHdlKar6igsep1R6H46","Henrique & Juliano","Alô Bebê (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",104,153,8,"479254"
189,"spotify:track:6Diq6oBnDVzsrNcRllXRbM","Mc Leozin, Mc Frog, A2M PRODUTORA","Maldita de Ex","A2M Produtora",61,193,35,"477887"
190,"spotify:track:01wavOnjFBNgdMWBFYIAP4","Sorriso Maroto, Dilsinho","50 Vezes - Ao Vivo","Sony Music Entertainment",44,179,47,"473957"
191,"spotify:track:6mnySl4xEnPy0ZBBWSAHc9","Henrique & Juliano","Não Gosto Eu Amo (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",66,174,13,"473630"
192,"spotify:track:1zI3RU0boCVsAXChjCvESu","Ferrugem","Até que enfim - Ao vivo","WM Brazil",51,172,39,"466556"
193,"spotify:track:69Si1G3kLuCQLqQF1EbL25","MC Kevin o Chris, Ferrugem","Romance Proibido - Ao Vivo","Som Livre",97,192,17,"465236"
194,"spotify:track:0h1mVA8gOPR71lxSeY67uT","PEDRO SAMPAIO","FICA À VONTADE","WM Brazil",102,200,35,"463036"
195,"spotify:track:7x2PPGgAptvKQI2Aw8XIY0","Jorge & Mateus","Quase Sem Querer - Recorded At Mosh Studios, São Paulo","Som Livre",117,117,4,"462675"
196,"spotify:track:0DwzQguiWvB8jJonQ5ewJu","MC Lya, Mc Henny, Dj GM","Virgem","LoveFunk",148,-1,6,"462566"
197,"spotify:track:67JokRnfWFJ93mA5HLIw6q","Lexa","Aquecimento da Lexa","Som Livre",85,181,10,"462271"
198,"spotify:track:2kJu14V7hbZw3I4K8L8SXb","Lady Gaga","Stupid Love","Interscope",15,178,7,"462151"
199,"spotify:track:11Y1IGMIThaxu4ijcXRNYs","Pixote","Nem de Graça","GR Shows",152,197,34,"462113"
200,"spotify:track:1nqaSoiLuqevDes4S18sO7","Gusttavo Lima","Milu","Gusttavo Lima",8,-1,36,"461364"
