rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
175,spotify:track:3QUriWUE8WnWLpWxHA52k4,"Tz da Coronel, DJ PurpleRain.REC, Vinta",Anota Placa,Purple Rain Records,175,-1,1,672815,235055
176,spotify:track:12v6LfkX9YIR3uLefIAAYZ,Mc Jacaré,Comprei um Lança,Mc Jacare / Los Pantchos,5,151,39,671749,112345
177,spotify:track:3oqC4Ta40ft6NnTJwcUTdi,"Rashid, Lukinhas, Emicida",Pipa Voada (feat. Emicida),Sony Music Entertainment,43,159,55,671200,185333
178,spotify:track:2ylAocQwOgzelMbW9KJL56,Zé Vaqueiro,Meia Noite,Sony Music Entertainment,104,163,17,669235,210352
179,spotify:track:1NXeltgzjQeiC4hbf2XNVr,"Zé Felipe, Gusttavo Lima",Esquece de Me Esquecer,Som Livre,63,150,8,664590,180905
180,spotify:track:6XclJjdGPjNuB2Dl4yU0H3,"Os Barões Da Pisadinha, Xand Avião",Renatinha (Ao Vivo),Sony Music Entertainment,106,160,14,660602,136874
181,spotify:track:7Jw5gMzNL8g0aeX27mUhuW,Zé Vaqueiro,Meu Mel,Sony Music Entertainment,154,171,8,652777,163587
182,spotify:track:1xf9CnMUBqQA2kKqvT5xFp,"Alok, Matheus & Kauan",TU,Universal Music Ltda.,182,-1,1,652585,161000
183,spotify:track:3fLqmaO4vvZpFZSZy52VMp,"Lagum, Ana Gabriela",Deixa (feat. Ana Gabriela),Sony Music Entertainment,28,178,146,650192,176025
184,spotify:track:0N0JNYiFx3xTyIWmnIVuV7,"Xamã, Bagua Records, Gustah",Sagitário,Bagua Records,160,169,5,646287,172000
185,spotify:track:13Rf6RaZT13TW4xLQR3MQr,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",Poesia Acústica #6 Era uma Vez,Pineapple StormTV,18,179,117,646208,577819
186,spotify:track:5LpLYzpV0HWKI2DlPmNywg,"Wesley Safadão, Zé Neto & Cristiano",Despedida - Ao Vivo,Wesley Safadao,16,189,51,641554,202596
187,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,36,172,72,641514,221142
188,spotify:track:70d5neqRS3VZ3vbH5ofgoy,"Wesley Gonzaga, Mc Laureta, Mc Cyclope",Sarra Nela Com Fuzil na Bandolera,FERA ENTRETENIMENTO,188,-1,1,640007,118384
189,spotify:track:6hdBsNsVESpjbnVClbUa3y,MC Neguinho do Kaxeta,Louco e Sonhador,GR6 Music,189,197,2,637472,223951
190,spotify:track:0Hlfni60gJ8aE2ywMqgtUv,"Eric Land, Wesley Safadão",Beijo das Galáxias,Potencia Music,92,126,16,637242,152190
191,spotify:track:3bUDPTCStUeLcUgXgvepQh,"GIULIA BE, Luan Santana",inesquecível,WM Brazil,95,-1,23,637041,186519
192,spotify:track:2c80HnIOPMmQQVQllQEWb5,Matuê,É Sal,Sony Music Entertainment,10,187,28,635987,157687
193,spotify:track:0yOYdil5IO9tW7wraM9C3r,Diego & Victor Hugo,Buzina - Ao Vivo,Sony Music Entertainment,172,194,7,632727,162965
194,spotify:track:7lc3EORoGIEpQmZPMeoQKg,"Ciro Netto e Manuel, Guilherme & Benuto",Da Cama pro Coração,Ciro Netto e Manuel,194,-1,1,629916,146511
195,spotify:track:4c9Py6O1NeuYKbJ8Ok7mTl,"Alok, Vintage Culture, FAULHABER",Party On My Own,CONTROVERSIA,78,170,30,627644,146500
196,spotify:track:1HbA4N1MiOsPthALesGFR1,"Shawn Mendes, Justin Bieber",Monster (Shawn Mendes & Justin Bieber),Shawn Mendes LP4-5 PS/ Island,44,181,18,626372,178994
197,spotify:track:6niGCULksHzD0NHyX3zCuB,Marília Mendonça,Foi por Conveniência,Som Livre,86,167,10,624725,205586
198,spotify:track:6iW38RGqdDGOofmz2HeXLW,"MEDUZA, Alok, Goodboys",Piece Of Your Heart - Alok Remix,Intercord,95,195,92,622786,166451
199,spotify:track:4zGtfOglDBfVUypabBwIjQ,"ZAAC, Anitta, Tyga",Desce Pro Play (PA PA PA),Universal Music Ltda.,1,176,39,621772,168507
200,spotify:track:6cx06DFPPHchuUAcTxznu9,"Joel Corry, MNEK",Head & Heart (feat. MNEK),Atlantic Records UK,142,-1,20,621082,166028
