rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
165,"spotify:track:4wjDiZGsZYQqKkXyPcQGF6","MC K.K, Love Funk, LeoZera","Agudo Mágico 4","Love Funk",165,-1,1,"1181539"
166,"spotify:track:6njJR3OIp3oA0Kc4aC9Tzf","S3BZS, Mc Gw, Mc Menor Do Alvorada","MONTAGEM - PR FUNK","S3BZS",65,135,15,"1179967"
167,"spotify:track:6F0ldIcRC6oCcn3hDukg9T","Thales Lessa, Nadson O Ferinha","Cadê Seu Namorado Moça?","WM Brazil",64,159,18,"1179078"
168,"spotify:track:5WGTBzRLbjj0Sm3Br8X1rI","Mc Paiva ZS, Gabb MC, Dj Aladin GDB, Love Funk","Bandido Não Dança","Love Funk",32,180,37,"1164352"
169,"spotify:track:6eNRGL6Nkdg7RhJtmbcl0j","Mc Tato, DJ Ak beats","Luz do Luar","RF PRODUTORA",7,172,40,"1161562"
170,"spotify:track:5Zlv7Ifd6gtacJmpNnnR8z","Fernando & Sorocaba, Luan Pereira, Dj Chris No Beat","A Galera Do Chapéu","FS Studio",170,185,3,"1157850"
171,"spotify:track:0wSFsliBwxevwTEXXag2ro","Mc Don Juan, DJ Boy","A Semana Inteira","WM Brazil",139,190,11,"1156215"
172,"spotify:track:6V6fcreiDPSsxTlVKveaiI","Luísa Sonza","Carnificina","Sony Music Entertainment",49,118,5,"1152182"
173,"spotify:track:482XZcS2qgKKsVQZzFtjkg","Luísa Sonza","Lança Menina","Sony Music Entertainment",72,177,5,"1146958"
174,"spotify:track:0EMf4CzvPd1z50iqRbmLfl","Maria Marçal","Deixa","MK Music",170,170,3,"1128115"
175,"spotify:track:5ME83xsz5O9u3A0qhMtKyj","Mc IG, Murillo e LT no Beat","Jogo do Corinthians","WM Brazil",166,169,3,"1124911"
176,"spotify:track:0dcHD9QhnWRA41zoLnC83X","MC Cabelinho, Dallass","X1","MC Cabelinho",30,143,73,"1119812"
177,"spotify:track:4qDT0BeJ7BjatrN9k8AvB4","Teto, WIU, Matuê","Flow Espacial","Sony Music Entertainment",6,160,35,"1118609"
178,"spotify:track:14uWxelOuAUajP8fDvc0Ct","Thiaguinho","Falta Você","Virgin Music Label And Artist Services (S&D)",87,200,50,"1117926"
179,"spotify:track:58KvJ4I2QMhLcRBnkBam2M","Neno No beat, MC Rica","Vem Morenin","Alysson CDs Oficial Label",64,154,9,"1112486"
180,"spotify:track:5WsM6qhZzRSD3oKbtorxzD","MC Kevin o Chris, BUARQUE","Aquecimento Senta Senta Suave","MC Kevin o Chris",8,189,29,"1107626"
181,"spotify:track:0ZVWliWjMmYFxQe9U63Y5W","Raí Saia Rodada, João Gomes","5 Da Manhã - Ao Vivo","Som Livre",181,-1,1,"1107510"
182,"spotify:track:0Co2c6T1U06m4wLT6kOxdc","Pineapple StormTv, Cesar Mc, MC Ryan SP, Lourena, Major RD, Derxan, WIU, Djonga, KayBlack, Gloria Groove, Salve Malak","Poesia Acústica 14","Pineapple Storm",37,166,10,"1102877"
183,"spotify:track:4VvsTSxSSAu8IRBpt3iDMR","Isaias Saad","Bondade de Deus","Onimusic",152,173,22,"1096732"
184,"spotify:track:2CzIoSG4eDkstyTiXzjryy","G.A, Bvga Beatz, Supernova Ent, Toledo","Paladar Infantil","G.AZINN",184,-1,1,"1096080"
185,"spotify:track:3nI0piSOxAik2RCpHGloB7","Charlie Brown Jr.","Só Os Loucos Sabem","Best",185,-1,2,"1096015"
186,"spotify:track:1Od9NokLPxoWIZKIbImt6P","Mc IG, DJ Oreia","Ninguém Tá Puro","GR6 Music",179,179,2,"1089840"
187,"spotify:track:7qoIhutxU269Zqo9PG5IOj","Pineapple StormTv, Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã, N.I.N.A","Poesia Acústica 13","Pineapple StormTV",1,181,54,"1086937"
188,"spotify:track:2orGm2E68ODFYOURjaES62","WIU, MC Ryan SP","Felina","Sony Music Entertainment",5,158,53,"1086923"
189,"spotify:track:5HFvMPiNjclAq8DbEAPWMw","Gilsons","Várias Queixas","Xirê",146,199,29,"1083069"
190,"spotify:track:3EM71GPnUGJ75uDhkH77pq","LUDMILLA, Marília Mendonça","Insônia - Ao Vivo","WM Brazil",46,-1,34,"1066458"
191,"spotify:track:3YQvZNmRc2y1hgdvustkce","MC Cabelinho, Ajaxx, Galdino","MINHA CURA","Bairro 13",57,186,40,"1063329"
192,"spotify:track:5pBU3Yihoa4hiwQ2T5fGhH","Guilherme & Benuto, Matheus & Kauan","Esse B.O é Meu - Ao Vivo","Sony Music Entertainment",15,-1,46,"1061585"
193,"spotify:track:71VNsncPcTfQiklVO9uXfB","Felipe & Murillo, Ana Castela","Ô Lá na Roça - Ao Vivo","Felipe & Murillo",97,188,37,"1061490"
194,"spotify:track:0B7wvvmu9EISAwZnOpjhNI","Bruno Mars","When I Was Your Man","Atlantic Records",125,164,4,"1054911"
195,"spotify:track:77VEEXFqs8GlKhT1lWHcsE","Mc Poze do Rodo, MC Cabelinho, MC Ryan SP, Bielzin, Oruam, Portugal No Beat","A Cara do Crime 4 (Acendo a Flor)","Mainstreet Records",104,197,7,"1054894"
196,"spotify:track:52kcarcX0FQ6wPulXm2bMJ","Vulgo FK, MC Cebezinho, KayBlack, Pedro Lotto, AMUSIK","Meca Cereja","Elenko Music",43,176,47,"1054655"
197,"spotify:track:4kAMyuJBbmJrbr6TLOWbEk","Diego & Victor Hugo, Jorge & Mateus","Beijo de Glicose - Ao Vivo","Sony Music Entertainment",6,-1,53,"1045155"
198,"spotify:track:7DSAEUvxU8FajXtRloy8M0","Miley Cyrus","Flowers","Columbia",5,194,35,"1034315"
199,"spotify:track:1YTzCKxoOSZOqcNh6wa15I","MC Menor MT, DJ DEIVÃO, DJ Gouveia","Galopeira","2023 Portuga Records / Terror Dos Bailes",71,195,23,"1032656"
200,"spotify:track:5y7yYXNSsT89A27DQxbmUL","Wesley Safadão, Ana Castela","Covardia","Wesley Safadao",17,178,25,"1028777"
