rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
178,spotify:track:5d4wIiSKzRqhJwip4co3Wa,"Dani Russo, POCAH, Naiara Azevedo",Oh Quem Voltou,Som Livre,68,178,20,391592,181760
179,spotify:track:6XgIiUn8aEpfXtqruOf3Ng,Cleber & Cauan,Quase - Ao Vivo,Som Livre,28,173,43,390875,182417
180,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,Atlantic Records UK,28,181,53,389919,263400
181,spotify:track:0m7saYK8Id4X5vPrm9uiCX,João Bosco & Vinícius,Deixaria Tudo,WM Brazil,123,180,16,386593,261726
182,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,Too Good At Goodbyes,PLG - Capitol,30,186,43,385929,201000
183,spotify:track:2CWnuF7ht55Ajyeg4WPvWu,BLACKPINK,DDU-DU DDU-DU,"2018 YG Entertainment, distributed through Interscope Records",70,163,4,385598,209355
184,spotify:track:36wm1WBVArEbnIgtkT3abj,"Cat Dealers, LOthief, Santti",Sunshine,Sony Music Entertainment,91,169,10,384941,183934
185,spotify:track:33IOhptvC2Qoy2UhjiHXLV,"David Guetta, Sia",Flames,Parlophone (France),153,-1,12,383276,195000
186,spotify:track:7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,There's Nothing Holdin' Me Back,Island Records,23,177,63,382731,199440
187,spotify:track:0X8DcetL926BYiPJYstJTc,Juice WRLD,Lucid Dreams,Juice WRLD Mixtape / ISR P&D,170,195,3,381262,239835
188,spotify:track:1ZEm9cJC05rawV2tptNfTS,"Nicki Minaj, Ariana Grande",Bed (feat. Ariana Grande),Young Money/Cash Money Records,108,-1,3,376616,189360
189,spotify:track:6JjPBQfI2Y8nIjnm65X6Pw,"Nicky Jam, J Balvin, Maluma, Ozuna",X (feat. Maluma & Ozuna) - Remix,Sony Music Latin,189,-1,1,375652,236000
190,spotify:track:4nwQ1SG9CsAl4XoKuScF0r,"Froid, Djonga, Azzy, Delacruz, Bob do Contra",Poesia Acústica #4 - Todo Mundo Odeia Acústico,Pineapple StormTV,94,193,19,375229,505482
191,spotify:track:2mL3B5GilTm4dUT6P8LVpd,Jerry Smith,Pode Se Soltar,Produtora X,33,185,57,373371,180114
192,spotify:track:2bFuWE2oCgdhW5A20V9ILC,Jorge & Mateus,Vale por Dez - Ao Vivo,Som Livre,32,192,20,372220,174188
193,spotify:track:3aiCv6JFOfmNWHMOcb6vQB,Hugo & Tiago,Tô Entrando pra Família - Ao Vivo,HRP,156,-1,8,369763,174626
194,spotify:track:0CL59AhCHJaR8L3I7sra8g,Marília Mendonça,Coração Mal Assombrado - Ao Vivo | Acústico,Som Livre,61,-1,16,369722,156588
195,spotify:track:4yrAsYnGZ0d6cI9nFUIKsQ,Zé Neto & Cristiano,Novela das Nove - Ao Vivo,Som Livre,88,200,5,369585,167449
196,spotify:track:4fMjqKYYsvtT6Fvca8lGFl,Turma do Pagode,Sua Mãe Vai Me Amar,Turma do Pagode Produções Artísticas ltda.,196,-1,1,367482,183758
197,spotify:track:3dyN3yQuMi2UWKRfRY0ISt,"Felipe Araújo, Henrique & Juliano",A Mala É Falsa - Ao Vivo,Universal Music Ltda.,24,63,81,367110,183986
198,spotify:track:0tBbt8CrmxbjRP0pueQkyU,"Selena Gomez, Marshmello",Wolves,Selena Gomez PS,14,191,38,366391,197993
199,spotify:track:7tIqWMyJlgHnB4EwPAzgrC,Cleber & Cauan,Tbt - Ao Vivo,Som Livre,199,-1,1,366351,156298
200,spotify:track:6bcUvUK88KyXHdqHEwefqc,Mc Don Juan,Os Opostos Se Atraem,GR6 Music,156,183,10,366181,160052
