rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
178,spotify:track:0dmw9MBJeUeeEdsFOEbIaC,Gaab,Cuidado,Som Livre,168,170,15,412373,233143
179,spotify:track:0KkZFQSvZrTL1zU3cX8Z7e,Thiaguinho,Ponto Fraco - Ao Vivo,Som Livre,179,194,2,409501,205430
180,spotify:track:0WvRK6cO0KhiHDXDl1AGok,Jorge & Mateus,Anjo Moderno - Ao Vivo,Som Livre,38,183,15,408682,191775
181,spotify:track:2hsTAVEFj49m4EEyxKJpO3,Jorge & Mateus,Olhares Sinceros - Ao Vivo,Som Livre,35,169,16,407431,182456
182,spotify:track:4fPUiN5BT02UXJkGlphfNs,"Mc Livinho, Gerex, Maejor",Rebeca,GR6 Music,62,165,15,406189,205879
183,spotify:track:2ARqIya5NAuvFVHSN3bL0m,"Zedd, Maren Morris, Grey",The Middle,UMGRI Interscope,111,166,18,404754,184732
184,spotify:track:4nwQ1SG9CsAl4XoKuScF0r,"Froid, Djonga, Azzy, Delacruz, Bob do Contra",Poesia Acústica #4 - Todo Mundo Odeia Acústico,Pineapple StormTV,94,178,15,402222,505482
185,spotify:track:6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,Atlantic Records UK,65,189,74,401322,258986
186,spotify:track:1DgHVOq15mmso5RY0YQy6l,Gloria Groove,Bumbum de Ouro,SB MUSIC,130,198,8,400405,167234
187,spotify:track:2YCTACQ3QfMr9QtlGI2tQE,Fernando & Sorocaba,Terapinga - Ao Vivo,F&S Produções Artísticas ltda.,80,177,40,399360,176835
188,spotify:track:3qnoOm4fwZPBS116f5hpgF,Kanye West,All Mine,"Getting Out Our Dreams, Inc./Def Jam Recordings",180,180,2,397126,145506
189,spotify:track:5N01PIDYxihL0tB4c73HLN,"Junior Lord, MC Kevinho",Amsterdã,KondZilla,189,-1,1,396668,183673
190,spotify:track:5qqabIl2vWzo9ApSC317sa,Oasis,Wonderwall - Remastered,Big Brother,183,188,16,394957,258773
191,spotify:track:1mXVgsBdtIVeCLJnSnmtdV,Sam Smith,Too Good At Goodbyes,PLG - Capitol,30,186,39,394528,201000
192,spotify:track:4WPffR1KQjQkUt9sU2BJpF,"EME, Almy, Gabi Andrade",Fé (feat. Gabi Andrade),Sony Music Entertainment,185,185,2,394322,184615
193,spotify:track:79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,There's Nothing Holdin' Me Back,Island Records,23,179,60,392295,199440
194,spotify:track:4muZ1PUxmss4cVmYnpLrvs,Dilsinho,Refém,Sony Music Entertainment,177,199,10,392273,223546
195,spotify:track:2iO6rLYnDiMJqioCefh395,UM44K,Solução - Acústico,WM Brazil,195,-1,1,392226,264257
196,spotify:track:2mL3B5GilTm4dUT6P8LVpd,Jerry Smith,Pode Se Soltar,Produtora X,33,174,53,391380,180114
197,spotify:track:3fLqmaO4vvZpFZSZy52VMp,"Lagum, Ana Gabriela",Deixa (feat. Ana Gabriela),Sony Music Entertainment,197,-1,1,391338,176025
198,spotify:track:1BuSbqff6EcL8gkdkjaB63,1Kilo,Duro Igual Concreto,1Kilo,94,181,44,391178,305844
199,spotify:track:4DnHUy01jEA4b5ydC3HgsT,"Nicky Jam, Will Smith, Era Istrefi",Live It Up - Official Song 2018 FIFA World Cup Russia,Sony Music Latin,190,-1,2,389503,207977
200,spotify:track:2sF6kz4fa9eC9rBqjawh6w,Thiaguinho,Pot-Pourri: Valeu / Livre Pra Voar - Ao Vivo,Som Livre,200,-1,1,388585,239974
