rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
163,spotify:track:4Hk1gmBr2KVEXr3hHwSgUi,"DG e Batidão Stronda, Mc Davi, J. Eskine, MC G15",Mãe Solteira,FORTAL MUSIC,163,-1,1,1286036,144000
164,spotify:track:3J9pByZf567U83gNmzDfD1,"Felipe Amorim, NATTAN, PEDRO SAMPAIO, Mc J Mito, MC Xangai, Mc Th, MC Dricka",Medley Canoa - Putaria no Escuro / Menina do Job / Escada do Prédio / Mal Caminho / Pede Que eu Te Dou,One Play,164,-1,3,1285764,367499
165,spotify:track:00klVfYQrZxqj7Y8X1PaDc,Murilo Huff,Você Me Vira A Cabeça / Na Sua Estante / Ausência - Ao Vivo,M Show,70,78,7,1272829,328803
166,spotify:track:6jds4N5VX0XVcC3TNT9cC7,"Thiaguinho, Billy SP",Em Busca Da Minha Sorte - Ao Vivo,Virgin Music Label And Artist Services (S&D),132,-1,5,1261640,197367
167,spotify:track:5k21RXqN11N0TIeLLySlDv,Isadora Pompeo,Ovelhinha (Ao Vivo),Sony Music Entertainment,115,156,35,1261621,276453
168,spotify:track:4ssHL7bSnOAE7HjiuLx6Co,Matuê,Crack com Mussilon,30PRAUM,1,133,26,1261553,154418
169,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,82,144,53,1255380,210688
170,spotify:track:3mR8h8YKamYcrzW6jZhLw3,"Mc Th, Dj Terrorista, DJ Tacinho",Também,MC TH OFICIAL,170,173,2,1245506,121846
171,spotify:track:1ggAVLO5PbO0I2mWDlsFFQ,Henrique & Juliano,Recaídas (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",137,146,11,1244379,203154
172,spotify:track:3Sa2gVQioE31DcG4nKNDqD,"Matuê, Brandão85",Isso é Sério,30PRAUM,14,134,20,1224910,285000
173,spotify:track:4N5El0dC5Cej3ofS7n8TMg,"Kaique e Felipe, Léo Santana, Rafinha RSQ",Revoadinha,Sony Music Entertainment,173,-1,2,1220663,144923
174,spotify:track:2XB2Mq2J3695WoYrIOljUZ,"Trovão no Beat, Mc Gw",Vem Novinha pro Cafofo,4K RECORDS,174,-1,1,1214358,158720
175,spotify:track:3IjUrdmAjmjiSY7LUbYXVd,"Dj Victor, MC Tuto, MC LUUKY, Mc Kadu",Mó Fita,Nova Era Produtora,63,153,37,1212777,256000
176,spotify:track:0GbvYZsvz7bWyijBDESebX,Simone Mendes,Mulher Foda - Ao Vivo,Universal Music Ltda.,10,169,34,1211692,162190
177,spotify:track:6vq7r1Pqd3pyI07u63cPZV,Simone Mendes,Erro Gostoso - Ao Vivo,Universal Music Ltda.,3,-1,105,1206861,178811
178,spotify:track:2MHQdlPaIcD49dJXHd6MYI,"MC Marks, GringoBeats808",Hoje o Dia Tá Bonito,WM Brazil,39,158,20,1205743,109571
179,spotify:track:0prrifDVNELg91qIr1K4p2,"CountryBeat, Mc Daniel",Pampa,AgroPlay,22,-1,19,1201951,119754
180,spotify:track:02iIJMe5jh7rdnTO6dcPQL,PEDRO SAMPAIO,POCPOC,WM Brazil,1,-1,38,1201754,127384
181,spotify:track:1jweGFaVZxEVrOHKsLpPY4,Grupo Menos É Mais,Adorei - Ao Vivo,Som Livre,72,-1,34,1201052,179452
182,spotify:track:6cFW2FPaUL4YRJfS9zFJaV,Simone Mendes,Dois Tristes - Ao Vivo,UME - Global Clearing House,4,172,51,1198124,189440
183,spotify:track:7bukHRNgGLRySTJEVvLoIR,Henrique & Juliano,Briga Feia (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",22,167,123,1192479,194580
184,spotify:track:0jC7CITOLqQhFIjd7Wb3aL,"Mc Rodrigo do CN, MC 2jhow, DJ Cayoo, Mc Ws da leste",Macetada nas do Job,Malô Produtora,95,147,9,1186346,162461
185,spotify:track:1RkyWVwtYMAChNGZYluilS,Felipe e Rodrigo,Banquinho (Ao Vivo),MK Records,17,38,14,1183548,158465
186,spotify:track:2t878JZCl8Ftd2mVzzakYc,"Jorge & Mateus, Lauana Prado",Haverá Sinais - Ao Vivo,Som Livre,2,197,53,1180444,191365
187,spotify:track:0TiiRJdORJXd7PGLpFVdMN,Léo Foguete,Inconfiável,Acertei Produções,70,170,19,1178467,147553
188,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,66,145,30,1174119,261466
189,spotify:track:6sDgaU5aSmFTHVOKM0qFf6,Bruno & Marrone,Ai Que Vontade - Ao Vivo,Worldshow Promoções e Eventos,61,195,4,1164312,158926
190,spotify:track:2o2xhyri4aJUtgMGkf5P0J,"ANAVITÓRIA, Lenine",Lisboa,F/SIMAS,83,150,18,1161140,219302
191,spotify:track:4ZrKyfCV1UcHuZjbLp03fM,"Mãolee, Filipe Ret, Vulgo FK",Nós Combina,WM Brazil,69,154,25,1157100,204813
192,spotify:track:0AsfpL8bzbmEyJsfbPPYnj,Charlie Brown Jr.,Zóio De Lula,EMI Brazil,188,-1,3,1155513,252226
193,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,36,189,80,1154741,221142
194,spotify:track:6LQQGxRzNLsWQtwgLe5fAm,Pixote,Insegurança - Ao Vivo,Atração,153,-1,4,1153849,180853
195,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,79,175,114,1153297,240426
196,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,Sabrina Carpenter,Espresso,Island Records,49,142,47,1146087,175459
197,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",55,117,7,1144468,274192
198,spotify:track:7ldcYtMOjtX1eFVEYzj2kJ,"Luísa Sonza, KayBlack",Sagrado Profano,Sony Music Entertainment,2,188,39,1143302,196601
199,spotify:track:7AKwWqnoMmvCqBQtcdIECG,"JENNIE, Doechii",ExtraL (feat. Doechii),OA Entertainment/Columbia,103,103,2,1141027,167754
200,spotify:track:35ISBknsCeZQtq66xABI9g,Lola Young,Messy,Universal-Island Records Ltd.,149,149,8,1140468,284066
