rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
179,spotify:track:6HaTYIUKd8SzdvGOfutBRD,"Delacruz, Maria, Ducon, Luiz Lins, Diomedes Chinaski, BK, Kayuá, Pineapple StormTv",Poesia Acústica #2: Sobre Nós,Pineapple StormTV,91,179,49,523176,471767
180,spotify:track:1EQ8sBQ7Abv9DvNBzhXAcv,"Nando Reis, Ana Cañas",Pra Você Guardei O Amor,Universal Music Ltda.,143,183,18,521432,343813
181,spotify:track:4btS3p4qAWhM3fKfZPCQRV,Henrique & Juliano,Vai Que Bebereis (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",90,197,12,520379,160553
182,spotify:track:1KIMRoLleFJCwABBrlAOPI,"Sandy, ANAVITÓRIA",Pra Me Refazer,Universal Music Ltda.,68,143,14,514548,215116
183,spotify:track:5qLTGDTTIHxxIU835qJWfT,Natiruts,Quero Ser Feliz Também - Ao Vivo,Sony Music Entertainment,143,198,23,512568,214613
184,spotify:track:2dEkETSUpO8oZoCOcKT1yN,"Marcos & Belutti, Ferrugem",Tonelada de Solidão (feat. Ferrugem) - Ao Vivo,Sony Music Entertainment,166,199,5,511805,198995
185,spotify:track:4uUoH2xKewbukFqGRGfKXs,Zé Neto & Cristiano,Morador de Rua - Ao Vivo,Som Livre,97,-1,22,508016,151090
186,spotify:track:6sCfaHWF2ctJKLBsQg8a1v,"Solange Almeida, Gusttavo Lima",Sinceramente (feat. Gusttavo Lima) - Ao Vivo,Sol Produção e Administração Artística ltda.,132,-1,11,505224,206697
187,spotify:track:6X9uEsfCfmKYlArji6SASW,Zé Neto & Cristiano,Amor À Primeira Esquina - Ao Vivo,Som Livre,87,-1,22,504627,170723
188,spotify:track:5bp0iH4hXKrvwxi64oDGon,"Maiara & Maraisa, Jorge & Mateus",Bebo Litro - Ao Vivo,Som Livre,176,-1,2,503819,148330
189,spotify:track:1yzBGun3xDY7WpHOIP9nNp,"Alok, Bruno Martini, Zeeba",Never Let Me Go,Universal Music Ltda.,5,184,79,502657,184070
190,spotify:track:5ohqhIfOYly0ijyCos7Q6x,Gusttavo Lima,10 Anos - Ao Vivo,Sony Music Entertainment,166,-1,2,497559,212008
191,spotify:track:4r0K5FOCCyuAEb6BsR2ziw,"MC Bruninho, Vitinho Ferrari, DG e Batidão Stronda",Sou Favela,GR6 Music,135,200,12,497478,209952
192,spotify:track:2xJCMIJfcNYDc5iR0sAm2O,Dua Lipa,New Rules,Warner Records,2,160,77,497259,209320
193,spotify:track:5Zha6IxtfsLjqLYndyWcER,"Fernando & Sorocaba, Jorge & Mateus",Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo,F&S Produções Artísticas ltda.,20,120,65,496725,234592
194,spotify:track:6TLHo63Z3wqHkW6adVeEwZ,"Recayd Mob, Derek, Dfideliz, Jé Santiago, Jé",Plaqtudum,213 Estudios,130,175,13,496263,175440
195,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,Drake,In My Feelings,Cash Money/Drake LP6,5,174,26,493133,217925
196,spotify:track:5sjvZiR2SjOGJimYmHXfzd,"DENNIS, Bruno Martini, Vitin",Sou Teu Fã,Sony Music Entertainment,196,-1,1,492920,170956
197,spotify:track:4muZ1PUxmss4cVmYnpLrvs,Dilsinho,Refém,Sony Music Entertainment,152,189,27,492256,223546
198,spotify:track:0todbbT9g5uQGbeFCiBf2F,Ariana Grande,imagine,Republic Records,92,92,2,491159,212293
199,spotify:track:5xVJU6DJHnmHnbbKS56yCC,UM44K,4 da manhã,WM Brazil,33,182,81,489045,216428
200,spotify:track:3idU6lZVKD6hvGjnpSHde8,ANAVITÓRIA,Porque Eu Te Amo,Universal Music Ltda.,71,-1,14,486902,216829
