rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,duration_ms
165,spotify:track:2jpbtp5N679x92uB8s8p9h,"Suel, Grupo Menos É Mais",Vitamina C - Ao Vivo,Virgin Music Label And Artist Services (S&D),83,165,36,1200476,154170
166,spotify:track:7xcDd2JxnJtO87QQr8uY0O,"Natanzinho Lima, Mc Tato, Gabb MC",Me Apaixonei Nessa Morena,Sua Música Digital,90,117,12,1192955,171480
167,spotify:track:44pllb9f5QwcrD2kKc0gS0,Matheus & Kauan,Que Sorte A Nossa - Ao Vivo,Universal Music Ltda.,59,200,21,1187957,188346
168,spotify:track:6wLTQ0PQAsFaTf4SfBDyYc,"Matheus Fernandes, Matheus & Kauan",Triplex - Ao Vivo,Som Livre,4,192,53,1187126,178170
169,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,66,149,45,1185540,261466
170,spotify:track:1cdBpZIYexAWDqMRqbzy3m,Hugo & Guilherme,Lembranças de Amor / Fogueira / Um Dia Te Levo Comigo - Ao Vivo,Som Livre,167,167,2,1182534,301322
171,spotify:track:6sKB6YLPeAifbTZypdwuWj,Bruno & Barretto,Os Herdeiro - Ao Vivo,Bruto Memo New,171,-1,1,1180754,152747
172,spotify:track:371Up3WP7OqJNFPf0BiyUe,Zé Neto & Cristiano,Largado Às Traças - Ao Vivo,Som Livre,1,197,90,1174595,234961
173,spotify:track:4IlklRFZUgNQlwwW0PSLm7,"Grelo, Henrique & Juliano",Paredões,Henrique & Juliano,23,129,28,1173744,175621
174,spotify:track:6v6MmJlw7elqJUty23mvS4,"Dj Tchouzen, Mc Rodrigo do CN",Cada Vez Mais Gostosa,Dj Tchouzen,93,172,10,1172474,133846
175,spotify:track:4rifwEhBeY2g3hHOYeFrWo,"Clayton & Romário, NATTAN",Desapaixona Eu - Ao Vivo,WM Brazil,156,156,2,1171838,157407
176,spotify:track:4SZWKdNMIaUUFNmtJAxYdr,Henrique & Juliano,Vidinha De Balada (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",5,193,101,1168626,186980
177,spotify:track:0hWzBcYtmwsL1TwByzjiUG,"MC Joãozinho VT, Mc Negão Original, MC Tuto, Matheuszin DJ, Kako, MC Ryan SP",Boy Besta,Sonar Music,47,189,31,1164439,424615
178,spotify:track:5xsd68tE9bfLuwqozmDj5n,"Bruno Rosa, Israel & Rodolffo",Fiu Fiu - Ao Vivo,WM Brazil,99,196,7,1163768,143192
179,spotify:track:7izihBeq9rmGYnierSTjv8,Gamadinho,Instinto - Ao Vivo,Gamadinho,127,158,22,1160357,213559
180,spotify:track:7dKqPh21HpsysZvRWyNeM1,Isadora Pompeo,Bênçãos Que Não Têm Fim (Counting My Blessings),Sony Music Entertainment,10,177,76,1159763,209520
181,spotify:track:1bn0OghMNKQWGLb5WZFqpX,Natanzinho Lima,Logo Eu - Ao Vivo,Sua Música Digital,178,-1,3,1159655,159528
182,spotify:track:0zjFoEgApePlXu5vHP8Lcn,"DJ CZ, MC Nito, DJ TS, DJ DUARTE, Prime Funk",Braba No Chá,Prime Funk,51,131,7,1153374,129229
183,spotify:track:3zlU0V45H1FcjZeGEVt8ih,"Gustavo Mioto, Jorge & Mateus",Anti Amor - Ao Vivo,Universal Music Ltda.,7,-1,83,1150941,165360
184,spotify:track:1ETqfJSAMaoPPGyfalDP2A,"Kaique e Felipe, Murilo Huff",Me Ama Consciente - Ao Vivo,Sony Music Entertainment,56,111,4,1147202,185027
185,spotify:track:1MnUXXQEuzlJFNF5xMH1XQ,Matheus & Kauan,Nessas Horas - Ao Vivo,Universal Music Ltda.,54,148,49,1144526,208930
186,spotify:track:1jweGFaVZxEVrOHKsLpPY4,Grupo Menos É Mais,Adorei - Ao Vivo,Som Livre,72,-1,36,1144376,179452
187,spotify:track:7jCgslBhuPF61B6yk90VYb,"MC Ryan SP, Mc IG, DJ Japa NK, Nilo, Boladin 211, MC LUUKY, Mc Negão Original",Sexta Feira Hoje Tem,WM Brazil,72,178,22,1138192,387711
188,spotify:track:43e3pqrdIaP8RcP77Xavhw,Jhonas Serra,Furioso Oceano,Brasas Music,188,198,2,1134040,392695
189,spotify:track:4yEKHiUQA70cjfWnEL2m13,"Drops INA, Paulo Vicente",É Ele,Onimusic,73,161,36,1131666,495857
190,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",XO / Republic Records,61,190,77,1125699,244684
191,spotify:track:77HhVmRv7IxDqkyMxElSrK,"Anitta, Mc Danny, HITMAKER",Sei Que Tu Me Odeia,Universal Music Ltda.,3,125,22,1120679,160846
192,spotify:track:1AM8pZn5uY89vkItAH5bm3,"Felipe Araújo, Luan Pereira",Body Splash - Ao Vivo,Universal Music Ltda.,26,-1,30,1118024,154727
193,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,Warner Records,58,181,27,1117910,187520
194,spotify:track:1ggAVLO5PbO0I2mWDlsFFQ,Henrique & Juliano,Recaídas (Ao Vivo),"Vida Nova Produções, sob licença exclusiva para Virgin Music Group",137,-1,25,1113374,203154
195,spotify:track:7Elw15XWLpOi4qzHyAwa9e,Gloria Groove,Nosso Primeiro Beijo - Ao Vivo,SB Music,18,191,54,1107924,168805
196,spotify:track:5KNi9XFap48ry4puG7rvqv,Ferrugem,Pra você acreditar - Ao vivo,WM Brazil,56,-1,66,1106897,203894
197,spotify:track:6gFQhcUOhNXaq965kYEdsH,"Delacruz, Maria, Ducon, Luiz Lins, Diomedes Chinaski, BK, Kayuá, Pineapple StormTv",Poesia Acústica #2: Sobre Nós,Pineapple StormTV,91,185,97,1095473,471767
198,spotify:track:11Pyzl3LTwpM9yVIDdwK68,"Mc IG, MC Ryan SP, DJ Glenner, MC PH, DJ Hyago",Feliz no Simples 🍀,WM Brazil,123,176,4,1093842,233386
199,spotify:track:1DLKuppSYytOuxhtI6KBGu,Tribalistas,Aliança,Phonomotor,74,-1,40,1092229,237421
200,spotify:track:2RUTvhNHo2DEECnumWFG0o,"BK, Nansy Silvvz, Gigantes",Amanhecer,Gigantes,182,184,4,1092077,211786
